date,time,number,temp
06/23/2006,8:01:00,3,10.5
06/23/2006,9:01:00,3,15
06/23/2006,10:01:00,3,19.5
06/23/2006,11:01:00,3,20
06/23/2006,12:01:00,3,25
06/23/2006,13:01:00,3,30
06/23/2006,14:01:00,3,33.5
06/23/2006,15:01:00,3,34.5
06/23/2006,16:01:00,3,35
06/23/2006,17:01:00,3,36.5
06/23/2006,18:01:00,3,34.5
06/23/2006,19:01:00,3,31
06/23/2006,20:01:00,3,26.5
06/23/2006,21:01:00,3,21
06/23/2006,22:01:00,3,17
06/23/2006,23:01:00,3,15.5
06/24/2006,0:01:00,3,14.5
06/24/2006,1:01:00,3,13
06/24/2006,2:01:00,3,12.5
06/24/2006,3:01:00,3,12
06/24/2006,4:01:00,3,11.5
06/24/2006,5:01:00,3,11
06/24/2006,6:01:00,3,11
06/24/2006,7:01:00,3,11.5
06/24/2006,8:01:00,3,12
06/24/2006,9:01:00,3,16.5
06/24/2006,10:01:00,3,21
06/24/2006,11:01:00,3,25
06/24/2006,12:01:00,3,28.5
06/24/2006,13:01:00,3,32.5
06/24/2006,14:01:00,3,35.5
06/24/2006,15:01:00,3,39.5
06/24/2006,16:01:00,3,38
06/24/2006,17:01:00,3,38
06/24/2006,18:01:00,3,37.5
06/24/2006,19:01:00,3,32.5
06/24/2006,20:01:00,3,28
06/24/2006,21:01:00,3,23
06/24/2006,22:01:00,3,19.5
06/24/2006,23:01:00,3,16.5
06/25/2006,0:01:00,3,15.5
06/25/2006,1:01:00,3,15
06/25/2006,2:01:00,3,14
06/25/2006,3:01:00,3,13.5
06/25/2006,4:01:00,3,13.5
06/25/2006,5:01:00,3,13
06/25/2006,6:01:00,3,12.5
06/25/2006,7:01:00,3,13
06/25/2006,8:01:00,3,13.5
06/25/2006,9:01:00,3,18
06/25/2006,10:01:00,3,22
06/25/2006,11:01:00,3,25.5
06/25/2006,12:01:00,3,30
06/25/2006,13:01:00,3,36.5
06/25/2006,14:01:00,3,30.5
06/25/2006,15:01:00,3,37.5
06/25/2006,16:01:00,3,37
06/25/2006,17:01:00,3,36.5
06/25/2006,18:01:00,3,35.5
06/25/2006,19:01:00,3,32.5
06/25/2006,20:01:00,3,29
06/25/2006,21:01:00,3,24
06/25/2006,22:01:00,3,20
06/25/2006,23:01:00,3,17
06/26/2006,0:01:00,3,14.5
06/26/2006,1:01:00,3,14
06/26/2006,2:01:00,3,14
06/26/2006,3:01:00,3,13.5
06/26/2006,4:01:00,3,13
06/26/2006,5:01:00,3,12.5
06/26/2006,6:01:00,3,12.5
06/26/2006,7:01:00,3,12.5
06/26/2006,8:01:00,3,13.5
06/26/2006,9:01:00,3,17.5
06/26/2006,10:01:00,3,22
06/26/2006,11:01:00,3,28
06/26/2006,12:01:00,3,32
06/26/2006,13:01:00,3,28
06/26/2006,14:01:00,3,29
06/26/2006,15:01:00,3,28.5
06/26/2006,16:01:00,3,31
06/26/2006,17:01:00,3,32
06/26/2006,18:01:00,3,32.5
06/26/2006,19:01:00,3,30.5
06/26/2006,20:01:00,3,26.5
06/26/2006,21:01:00,3,21
06/26/2006,22:01:00,3,17.5
06/26/2006,23:01:00,3,15.5
06/27/2006,0:01:00,3,14
06/27/2006,1:01:00,3,12.5
06/27/2006,2:01:00,3,12
06/27/2006,3:01:00,3,11.5
06/27/2006,4:01:00,3,11.5
06/27/2006,5:01:00,3,11.5
06/27/2006,6:01:00,3,11.5
06/27/2006,7:01:00,3,11.5
06/27/2006,8:01:00,3,12
06/27/2006,9:01:00,3,15.5
06/27/2006,10:01:00,3,19
06/27/2006,11:01:00,3,24.5
06/27/2006,12:01:00,3,28
06/27/2006,13:01:00,3,32
06/27/2006,14:01:00,3,28.5
06/27/2006,15:01:00,3,23.5
06/27/2006,16:01:00,3,25
06/27/2006,17:01:00,3,29
06/27/2006,18:01:00,3,27.5
06/27/2006,19:01:00,3,24.5
06/27/2006,20:01:00,3,20.5
06/27/2006,21:01:00,3,16
06/27/2006,22:01:00,3,14
06/27/2006,23:01:00,3,12.5
06/28/2006,0:01:00,3,11.5
06/28/2006,1:01:00,3,11.5
06/28/2006,2:01:00,3,11.5
06/28/2006,3:01:00,3,11
06/28/2006,4:01:00,3,10.5
06/28/2006,5:01:00,3,9.5
06/28/2006,6:01:00,3,9.5
06/28/2006,7:01:00,3,10
06/28/2006,8:01:00,3,10.5
06/28/2006,9:01:00,3,15
06/28/2006,10:01:00,3,19.5
06/28/2006,11:01:00,3,23.5
06/28/2006,12:01:00,3,28.5
06/28/2006,13:01:00,3,32.5
06/28/2006,14:01:00,3,35
06/28/2006,15:01:00,3,35
06/28/2006,16:01:00,3,36
06/28/2006,17:01:00,3,34.5
06/28/2006,18:01:00,3,33.5
06/28/2006,19:01:00,3,28.5
06/28/2006,20:01:00,3,24
06/28/2006,21:01:00,3,19.5
06/28/2006,22:01:00,3,16.5
06/28/2006,23:01:00,3,15
06/29/2006,0:01:00,3,14
06/29/2006,1:01:00,3,13
06/29/2006,2:01:00,3,12.5
06/29/2006,3:01:00,3,11.5
06/29/2006,4:01:00,3,11.5
06/29/2006,5:01:00,3,10.5
06/29/2006,6:01:00,3,10
06/29/2006,7:01:00,3,10.5
06/29/2006,8:01:00,3,11.5
06/29/2006,9:01:00,3,15.5
06/29/2006,10:01:00,3,20
06/29/2006,11:01:00,3,24.5
06/29/2006,12:01:00,3,28
06/29/2006,13:01:00,3,31.5
06/29/2006,14:01:00,3,34
06/29/2006,15:01:00,3,34.5
06/29/2006,16:01:00,3,32.5
06/29/2006,17:01:00,3,33.5
06/29/2006,18:01:00,3,33.5
06/29/2006,19:01:00,3,28.5
06/29/2006,20:01:00,3,26
06/29/2006,21:01:00,3,20.5
06/29/2006,22:01:00,3,17.5
06/29/2006,23:01:00,3,15.5
06/30/2006,0:01:00,3,14.5
06/30/2006,1:01:00,3,13.5
06/30/2006,2:01:00,3,12.5
06/30/2006,3:01:00,3,12
06/30/2006,4:01:00,3,11
06/30/2006,5:01:00,3,10.5
06/30/2006,6:01:00,3,10.5
06/30/2006,7:01:00,3,10.5
06/30/2006,8:01:00,3,11.5
06/30/2006,9:01:00,3,15.5
06/30/2006,10:01:00,3,20
06/30/2006,11:01:00,3,25
06/30/2006,12:01:00,3,29.5
06/30/2006,13:01:00,3,34
06/30/2006,14:01:00,3,35
06/30/2006,15:01:00,3,35
06/30/2006,16:01:00,3,35
06/30/2006,17:01:00,3,35
06/30/2006,18:01:00,3,26.5
06/30/2006,19:01:00,3,23
06/30/2006,20:01:00,3,20.5
06/30/2006,21:01:00,3,16.5
06/30/2006,22:01:00,3,16.5
06/30/2006,23:01:00,3,16
07/01/2006,0:01:00,3,15.5
07/01/2006,1:01:00,3,15.5
07/01/2006,2:01:00,3,15.5
07/01/2006,3:01:00,3,15
07/01/2006,4:01:00,3,14.5
07/01/2006,5:01:00,3,14.5
07/01/2006,6:01:00,3,14
07/01/2006,7:01:00,3,14.5
07/01/2006,8:01:00,3,15
07/01/2006,9:01:00,3,17
07/01/2006,10:01:00,3,18.5
07/01/2006,11:01:00,3,22
07/01/2006,12:01:00,3,25.5
07/01/2006,13:01:00,3,27.5
07/01/2006,14:01:00,3,29.5
07/01/2006,15:01:00,3,28.5
07/01/2006,16:01:00,3,32.5
07/01/2006,17:01:00,3,28.5
07/01/2006,18:01:00,3,26
07/01/2006,19:01:00,3,21
07/01/2006,20:01:00,3,18
07/01/2006,21:01:00,3,17
07/01/2006,22:01:00,3,16
07/01/2006,23:01:00,3,16
07/02/2006,0:01:00,3,15.5
07/02/2006,1:01:00,3,15.5
07/02/2006,2:01:00,3,15
07/02/2006,3:01:00,3,14.5
07/02/2006,4:01:00,3,14.5
07/02/2006,5:01:00,3,14
07/02/2006,6:01:00,3,14
07/02/2006,7:01:00,3,14.5
07/02/2006,8:01:00,3,16
07/02/2006,9:01:00,3,17.5
07/02/2006,10:01:00,3,18.5
07/02/2006,11:01:00,3,19.5
07/02/2006,12:01:00,3,23
07/02/2006,13:01:00,3,28
07/02/2006,14:01:00,3,34.5
07/02/2006,15:01:00,3,35.5
07/02/2006,16:01:00,3,28.5
07/02/2006,17:01:00,3,25.5
07/02/2006,18:01:00,3,22
07/02/2006,19:01:00,3,20.5
07/02/2006,20:01:00,3,22.5
07/02/2006,21:01:00,3,17.5
07/02/2006,22:01:00,3,16.5
07/02/2006,23:01:00,3,16
07/03/2006,0:01:00,3,15.5
07/03/2006,1:01:00,3,15.5
07/03/2006,2:01:00,3,15
07/03/2006,3:01:00,3,15
07/03/2006,4:01:00,3,14.5
07/03/2006,5:01:00,3,14
07/03/2006,6:01:00,3,14
07/03/2006,7:01:00,3,14
07/03/2006,8:01:00,3,14.5
07/03/2006,9:01:00,3,15
07/03/2006,10:01:00,3,17
07/03/2006,11:01:00,3,18.5
07/03/2006,12:01:00,3,17.5
07/03/2006,13:01:00,3,19
07/03/2006,14:01:00,3,23.5
07/03/2006,15:01:00,3,24
07/03/2006,16:01:00,3,23
07/03/2006,17:01:00,3,21.5
07/03/2006,18:01:00,3,19
07/03/2006,19:01:00,3,18
07/03/2006,20:01:00,3,18.5
07/03/2006,21:01:00,3,16
07/03/2006,22:01:00,3,15
07/03/2006,23:01:00,3,15
07/04/2006,0:01:00,3,14
07/04/2006,1:01:00,3,14
07/04/2006,2:01:00,3,14
07/04/2006,3:01:00,3,13.5
07/04/2006,4:01:00,3,13
07/04/2006,5:01:00,3,13
07/04/2006,6:01:00,3,12.5
07/04/2006,7:01:00,3,12.5
07/04/2006,8:01:00,3,13.5
07/04/2006,9:01:00,3,13.5
07/04/2006,10:01:00,3,14.5
07/04/2006,11:01:00,3,16
07/04/2006,12:01:00,3,19.5
07/04/2006,13:01:00,3,20.5
07/04/2006,14:01:00,3,21.5
07/04/2006,15:01:00,3,22
07/04/2006,16:01:00,3,22
07/04/2006,17:01:00,3,22
07/04/2006,18:01:00,3,25
07/04/2006,19:01:00,3,24
07/04/2006,20:01:00,3,20
07/04/2006,21:01:00,3,16
07/04/2006,22:01:00,3,15
07/04/2006,23:01:00,3,14.5
07/05/2006,0:01:00,3,14
07/05/2006,1:01:00,3,13.5
07/05/2006,2:01:00,3,13
07/05/2006,3:01:00,3,12.5
07/05/2006,4:01:00,3,12.5
07/05/2006,5:01:00,3,12.5
07/05/2006,6:01:00,3,12.5
07/05/2006,7:01:00,3,13
07/05/2006,8:01:00,3,13
07/05/2006,9:01:00,3,14
07/05/2006,10:01:00,3,16
07/05/2006,11:01:00,3,19
07/05/2006,12:01:00,3,20.5
07/05/2006,13:01:00,3,23
07/05/2006,14:01:00,3,23
07/05/2006,15:01:00,3,21
07/05/2006,16:01:00,3,25.5
07/05/2006,17:01:00,3,21
07/05/2006,18:01:00,3,23
07/05/2006,19:01:00,3,20.5
07/05/2006,20:01:00,3,20
07/05/2006,21:01:00,3,17
07/05/2006,22:01:00,3,16
07/05/2006,23:01:00,3,15
07/06/2006,0:01:00,3,14.5
07/06/2006,1:01:00,3,14.5
07/06/2006,2:01:00,3,14.5
07/06/2006,3:01:00,3,14
07/06/2006,4:01:00,3,14
07/06/2006,5:01:00,3,14
07/06/2006,6:01:00,3,13.5
07/06/2006,7:01:00,3,14.5
07/06/2006,8:01:00,3,15.5
07/06/2006,9:01:00,3,17
07/06/2006,10:01:00,3,19
07/06/2006,11:01:00,3,21
07/06/2006,12:01:00,3,24
07/06/2006,13:01:00,3,26.5
07/06/2006,14:01:00,3,29.5
07/06/2006,15:01:00,3,33.5
07/06/2006,16:01:00,3,31
07/06/2006,17:01:00,3,33
07/06/2006,18:01:00,3,32
07/06/2006,19:01:00,3,30
07/06/2006,20:01:00,3,23.5
07/06/2006,21:01:00,3,17.5
07/06/2006,22:01:00,3,15.5
07/06/2006,23:01:00,3,14
07/07/2006,0:01:00,3,13
07/07/2006,1:01:00,3,13
07/07/2006,2:01:00,3,12.5
07/07/2006,3:01:00,3,12.5
07/07/2006,4:01:00,3,12.5
07/07/2006,5:01:00,3,12.5
07/07/2006,6:01:00,3,12.5
07/07/2006,7:01:00,3,13.5
07/07/2006,8:01:00,3,15.5
07/07/2006,9:01:00,3,16
07/07/2006,10:01:00,3,18.5
07/07/2006,11:01:00,3,21.5
07/07/2006,12:01:00,3,29.5
07/07/2006,13:01:00,3,33.5
07/07/2006,14:01:00,3,31
07/07/2006,15:01:00,3,32
07/07/2006,16:01:00,3,28
07/07/2006,17:01:00,3,27
07/07/2006,18:01:00,3,29.5
07/07/2006,19:01:00,3,26
07/07/2006,20:01:00,3,23
07/07/2006,21:01:00,3,20.5
07/07/2006,22:01:00,3,18.5
07/07/2006,23:01:00,3,17
07/08/2006,0:01:00,3,17
07/08/2006,1:01:00,3,16.5
07/08/2006,2:01:00,3,16.5
07/08/2006,3:01:00,3,16
07/08/2006,4:01:00,3,16
07/08/2006,5:01:00,3,16
07/08/2006,6:01:00,3,16
07/08/2006,7:01:00,3,16.5
07/08/2006,8:01:00,3,18
07/08/2006,9:01:00,3,22
07/08/2006,10:01:00,3,19.5
07/08/2006,11:01:00,3,16.5
07/08/2006,12:01:00,3,15.5
07/08/2006,13:01:00,3,14
07/08/2006,14:01:00,3,16
07/08/2006,15:01:00,3,17
07/08/2006,16:01:00,3,19
07/08/2006,17:01:00,3,24
07/08/2006,18:01:00,3,21
07/08/2006,19:01:00,3,18
07/08/2006,20:01:00,3,14.5
07/08/2006,21:01:00,3,13.5
07/08/2006,22:01:00,3,13
07/08/2006,23:01:00,3,12.5
07/09/2006,0:01:00,3,12.5
07/09/2006,1:01:00,3,12
07/09/2006,2:01:00,3,12
07/09/2006,3:01:00,3,12.5
07/09/2006,4:01:00,3,13
07/09/2006,5:01:00,3,13.5
07/09/2006,6:01:00,3,14
07/09/2006,7:01:00,3,14.5
07/09/2006,8:01:00,3,16
07/09/2006,9:01:00,3,17
07/09/2006,10:01:00,3,19.5
07/09/2006,11:01:00,3,18.5
07/09/2006,12:01:00,3,20
07/09/2006,13:01:00,3,20
07/09/2006,14:01:00,3,21
07/09/2006,15:01:00,3,21.5
07/09/2006,16:01:00,3,24.5
07/09/2006,17:01:00,3,29
07/09/2006,18:01:00,3,29
07/09/2006,19:01:00,3,25.5
07/09/2006,20:01:00,3,18
07/09/2006,21:01:00,3,15
07/09/2006,22:01:00,3,15
07/09/2006,23:01:00,3,15
07/10/2006,0:01:00,3,15
07/10/2006,1:01:00,3,14.5
07/10/2006,2:01:00,3,14
07/10/2006,3:01:00,3,13.5
07/10/2006,4:01:00,3,13.5
07/10/2006,5:01:00,3,13.5
07/10/2006,6:01:00,3,13.5
07/10/2006,7:01:00,3,14
07/10/2006,8:01:00,3,15.5
07/10/2006,9:01:00,3,18.5
07/10/2006,10:01:00,3,21
07/10/2006,11:01:00,3,24
07/10/2006,12:01:00,3,28.5
07/10/2006,13:01:00,3,27
07/10/2006,14:01:00,3,27.5
07/10/2006,15:01:00,3,33
07/10/2006,16:01:00,3,30.5
07/10/2006,17:01:00,3,25.5
07/10/2006,18:01:00,3,23.5
07/10/2006,19:01:00,3,21
07/10/2006,20:01:00,3,18.5
07/10/2006,21:01:00,3,18
07/10/2006,22:01:00,3,16
07/10/2006,23:01:00,3,14.5
07/11/2006,0:01:00,3,13.5
07/11/2006,1:01:00,3,14
07/11/2006,2:01:00,3,13
07/11/2006,3:01:00,3,13
07/11/2006,4:01:00,3,13
07/11/2006,5:01:00,3,13
07/11/2006,6:01:00,3,13
07/11/2006,7:01:00,3,13
07/11/2006,8:01:00,3,15
07/11/2006,9:01:00,3,16.5
07/11/2006,10:01:00,3,20
07/11/2006,11:01:00,3,21
07/11/2006,12:01:00,3,21.5
07/11/2006,13:01:00,3,28
07/11/2006,14:01:00,3,29.5
07/11/2006,15:01:00,3,27
07/11/2006,16:01:00,3,24.5
07/11/2006,17:01:00,3,24.5
07/11/2006,18:01:00,3,26
07/11/2006,19:01:00,3,21.5
07/11/2006,20:01:00,3,18.5
07/11/2006,21:01:00,3,17.5
07/11/2006,22:01:00,3,15.5
07/11/2006,23:01:00,3,15.5
07/12/2006,0:01:00,3,14.5
07/12/2006,1:01:00,3,13.5
07/12/2006,2:01:00,3,13
07/12/2006,3:01:00,3,12.5
07/12/2006,4:01:00,3,13
07/12/2006,5:01:00,3,13
07/12/2006,6:01:00,3,13
07/12/2006,7:01:00,3,13
07/12/2006,8:01:00,3,13.5
07/12/2006,9:01:00,3,14
07/12/2006,10:01:00,3,15
07/12/2006,11:01:00,3,16
07/12/2006,12:01:00,3,16
07/12/2006,13:01:00,3,17
07/12/2006,14:01:00,3,18
07/12/2006,15:01:00,3,17.5
07/12/2006,16:01:00,3,17.5
07/12/2006,17:01:00,3,16.5
07/12/2006,18:01:00,3,16
07/12/2006,19:01:00,3,14
07/12/2006,20:01:00,3,13.5
07/12/2006,21:01:00,3,13
07/12/2006,22:01:00,3,13
07/12/2006,23:01:00,3,12.5
07/13/2006,0:01:00,3,12.5
07/13/2006,1:01:00,3,13
07/13/2006,2:01:00,3,12.5
07/13/2006,3:01:00,3,12
07/13/2006,4:01:00,3,11.5
07/13/2006,5:01:00,3,11.5
07/13/2006,6:01:00,3,11.5
07/13/2006,7:01:00,3,12
07/13/2006,8:01:00,3,12.5
07/13/2006,9:01:00,3,14
07/13/2006,10:01:00,3,15
07/13/2006,11:01:00,3,15
07/13/2006,12:01:00,3,16.5
07/13/2006,13:01:00,3,18
07/13/2006,14:01:00,3,17.5
07/13/2006,15:01:00,3,13.5
07/13/2006,16:01:00,3,13
07/13/2006,17:01:00,3,16
07/13/2006,18:01:00,3,14
07/13/2006,19:01:00,3,14
07/13/2006,20:01:00,3,13
07/13/2006,21:01:00,3,12.5
07/13/2006,22:01:00,3,12.5
07/13/2006,23:01:00,3,12.5
07/14/2006,0:01:00,3,12
07/14/2006,1:01:00,3,12
07/14/2006,2:01:00,3,12
07/14/2006,3:01:00,3,12
07/14/2006,4:01:00,3,12
07/14/2006,5:01:00,3,11.5
07/14/2006,6:01:00,3,12
07/14/2006,7:01:00,3,12.5
07/14/2006,8:01:00,3,13
07/14/2006,9:01:00,3,14.5
07/14/2006,10:01:00,3,18.5
07/14/2006,11:01:00,3,17.5
07/14/2006,12:01:00,3,19.5
07/14/2006,13:01:00,3,25
07/14/2006,14:01:00,3,26
07/14/2006,15:01:00,3,23
07/14/2006,16:01:00,3,18
07/14/2006,17:01:00,3,14
07/14/2006,18:01:00,3,15
07/14/2006,19:01:00,3,15
07/14/2006,20:01:00,3,14.5
07/14/2006,21:01:00,3,15
07/14/2006,22:01:00,3,13.5
07/14/2006,23:01:00,3,12
07/15/2006,0:01:00,3,11
07/15/2006,1:01:00,3,11
07/15/2006,2:01:00,3,11
07/15/2006,3:01:00,3,12
07/15/2006,4:01:00,3,12
07/15/2006,5:01:00,3,11
07/15/2006,6:01:00,3,10
07/15/2006,7:01:00,3,10
07/15/2006,8:01:00,3,10.5
07/15/2006,9:01:00,3,14
07/15/2006,10:01:00,3,18.5
07/15/2006,11:01:00,3,23
07/15/2006,12:01:00,3,25
07/15/2006,13:01:00,3,30.5
07/15/2006,14:01:00,3,33.5
07/15/2006,15:01:00,3,33
07/15/2006,16:01:00,3,24
07/15/2006,17:01:00,3,18.5
07/15/2006,18:01:00,3,18
07/15/2006,19:01:00,3,17.5
07/15/2006,20:01:00,3,16
07/15/2006,21:01:00,3,14
07/15/2006,22:01:00,3,12.5
07/15/2006,23:01:00,3,11.5
07/16/2006,0:01:00,3,11
07/16/2006,1:01:00,3,10.5
07/16/2006,2:01:00,3,10
07/16/2006,3:01:00,3,9.5
07/16/2006,4:01:00,3,10.5
07/16/2006,5:01:00,3,10.5
07/16/2006,6:01:00,3,10
07/16/2006,7:01:00,3,10
07/16/2006,8:01:00,3,10
07/16/2006,9:01:00,3,13.5
07/16/2006,10:01:00,3,18.5
07/16/2006,11:01:00,3,22.5
07/16/2006,12:01:00,3,26
07/16/2006,13:01:00,3,29.5
07/16/2006,14:01:00,3,33
07/16/2006,15:01:00,3,31
07/16/2006,16:01:00,3,32
07/16/2006,17:01:00,3,21.5
07/16/2006,18:01:00,3,16.5
07/16/2006,19:01:00,3,17.5
07/16/2006,20:01:00,3,17
07/16/2006,21:01:00,3,14.5
07/16/2006,22:01:00,3,13.5
07/16/2006,23:01:00,3,13
07/17/2006,0:01:00,3,13
07/17/2006,1:01:00,3,13
07/17/2006,2:01:00,3,13
07/17/2006,3:01:00,3,12.5
07/17/2006,4:01:00,3,12
07/17/2006,5:01:00,3,11.5
07/17/2006,6:01:00,3,11.5
07/17/2006,7:01:00,3,12
07/17/2006,8:01:00,3,12
07/17/2006,9:01:00,3,14.5
07/17/2006,10:01:00,3,16
07/17/2006,11:01:00,3,19
07/17/2006,12:01:00,3,23
07/17/2006,13:01:00,3,29
07/17/2006,14:01:00,3,32.5
07/17/2006,15:01:00,3,34.5
07/17/2006,16:01:00,3,32
07/17/2006,17:01:00,3,26.5
07/17/2006,18:01:00,3,19
07/17/2006,19:01:00,3,17
07/17/2006,20:01:00,3,16
07/17/2006,21:01:00,3,14
07/17/2006,22:01:00,3,13
07/17/2006,23:01:00,3,12.5
07/18/2006,0:01:00,3,13
07/18/2006,1:01:00,3,12.5
07/18/2006,2:01:00,3,13
07/18/2006,3:01:00,3,12.5
07/18/2006,4:01:00,3,13
07/18/2006,5:01:00,3,13
07/18/2006,6:01:00,3,13
07/18/2006,7:01:00,3,13
07/18/2006,8:01:00,3,15
07/18/2006,9:01:00,3,17
07/18/2006,10:01:00,3,19.5
07/18/2006,11:01:00,3,20.5
07/18/2006,12:01:00,3,23.5
07/18/2006,13:01:00,3,29
07/18/2006,14:01:00,3,31.5
07/18/2006,15:01:00,3,34.5
07/18/2006,16:01:00,3,35.5
07/18/2006,17:01:00,3,28
07/18/2006,18:01:00,3,32
07/18/2006,19:01:00,3,21.5
07/18/2006,20:01:00,3,17.5
07/18/2006,21:01:00,3,15.5
07/18/2006,22:01:00,3,14
07/18/2006,23:01:00,3,13
07/19/2006,0:01:00,3,12.5
07/19/2006,1:01:00,3,13
07/19/2006,2:01:00,3,13.5
07/19/2006,3:01:00,3,13.5
07/19/2006,4:01:00,3,14
07/19/2006,5:01:00,3,13.5
07/19/2006,6:01:00,3,13.5
07/19/2006,7:01:00,3,13.5
07/19/2006,8:01:00,3,15.5
07/19/2006,9:01:00,3,17.5
07/19/2006,10:01:00,3,18
07/19/2006,11:01:00,3,23
07/19/2006,12:01:00,3,23
07/19/2006,13:01:00,3,26.5
07/19/2006,14:01:00,3,31
07/19/2006,15:01:00,3,31
07/19/2006,16:01:00,3,33
07/19/2006,17:01:00,3,36
07/19/2006,18:01:00,3,26.5
07/19/2006,19:01:00,3,24.5
07/19/2006,20:01:00,3,19
07/19/2006,21:01:00,3,17.5
07/19/2006,22:01:00,3,16
07/19/2006,23:01:00,3,16
07/20/2006,0:01:00,3,16
07/20/2006,1:01:00,3,15.5
07/20/2006,2:01:00,3,15.5
07/20/2006,3:01:00,3,14.5
07/20/2006,4:01:00,3,14
07/20/2006,5:01:00,3,13.5
07/20/2006,6:01:00,3,13
07/20/2006,7:01:00,3,13.5
07/20/2006,8:01:00,3,14
07/20/2006,9:01:00,3,17
07/20/2006,10:01:00,3,22
07/20/2006,11:01:00,3,27.5
07/20/2006,12:01:00,3,30
07/20/2006,13:01:00,3,33
07/20/2006,14:01:00,3,36.5
07/20/2006,15:01:00,3,40
07/20/2006,16:01:00,3,41
07/20/2006,17:01:00,3,41.5
07/20/2006,18:01:00,3,36
07/20/2006,19:01:00,3,23.5
07/20/2006,20:01:00,3,19
07/20/2006,21:01:00,3,17
07/20/2006,22:01:00,3,16.5
07/20/2006,23:01:00,3,16
07/21/2006,0:01:00,3,15.5
07/21/2006,1:01:00,3,15.5
07/21/2006,2:01:00,3,15
07/21/2006,3:01:00,3,14.5
07/21/2006,4:01:00,3,14.5
07/21/2006,5:01:00,3,14
07/21/2006,6:01:00,3,14
07/21/2006,7:01:00,3,14.5
07/21/2006,8:01:00,3,15
07/21/2006,9:01:00,3,18.5
07/21/2006,10:01:00,3,24
07/21/2006,11:01:00,3,27.5
07/21/2006,12:01:00,3,31
07/21/2006,13:01:00,3,32
07/21/2006,14:01:00,3,32
07/21/2006,15:01:00,3,37
07/21/2006,16:01:00,3,40.5
07/21/2006,17:01:00,3,41
07/21/2006,18:01:00,3,35.5
07/21/2006,19:01:00,3,26.5
07/21/2006,20:01:00,3,21
07/21/2006,21:01:00,3,16.5
07/21/2006,22:01:00,3,14.5
07/21/2006,23:01:00,3,14
07/22/2006,0:01:00,3,14.5
07/22/2006,1:01:00,3,14.5
07/22/2006,2:01:00,3,15
07/22/2006,3:01:00,3,14.5
07/22/2006,4:01:00,3,14.5
07/22/2006,5:01:00,3,14.5
07/22/2006,6:01:00,3,14.5
07/22/2006,7:01:00,3,14.5
07/22/2006,8:01:00,3,15.5
07/22/2006,9:01:00,3,18.5
07/22/2006,10:01:00,3,21.5
07/22/2006,11:01:00,3,23.5
07/22/2006,12:01:00,3,25.5
07/22/2006,13:01:00,3,23.5
07/22/2006,14:01:00,3,24
07/22/2006,15:01:00,3,30.5
07/22/2006,16:01:00,3,36.5
07/22/2006,17:01:00,3,38
07/22/2006,18:01:00,3,31.5
07/22/2006,19:01:00,3,26
07/22/2006,20:01:00,3,21.5
07/22/2006,21:01:00,3,17.5
07/22/2006,22:01:00,3,14.5
07/22/2006,23:01:00,3,13.5
07/23/2006,0:01:00,3,14
07/23/2006,1:01:00,3,14.5
07/23/2006,2:01:00,3,14.5
07/23/2006,3:01:00,3,14.5
07/23/2006,4:01:00,3,14.5
07/23/2006,5:01:00,3,14.5
07/23/2006,6:01:00,3,14.5
07/23/2006,7:01:00,3,15
07/23/2006,8:01:00,3,15.5
07/23/2006,9:01:00,3,17.5
07/23/2006,10:01:00,3,23.5
07/23/2006,11:01:00,3,27
07/23/2006,12:01:00,3,24
07/23/2006,13:01:00,3,22.5
07/23/2006,14:01:00,3,24
07/23/2006,15:01:00,3,26
07/23/2006,16:01:00,3,27.5
07/23/2006,17:01:00,3,32
07/23/2006,18:01:00,3,32.5
07/23/2006,19:01:00,3,30.5
07/23/2006,20:01:00,3,27
07/23/2006,21:01:00,3,19.5
07/23/2006,22:01:00,3,15.5
07/23/2006,23:01:00,3,13
07/24/2006,0:01:00,3,14
07/24/2006,1:01:00,3,14.5
07/24/2006,2:01:00,3,14
07/24/2006,3:01:00,3,13.5
07/24/2006,4:01:00,3,13.5
07/24/2006,5:01:00,3,13
07/24/2006,6:01:00,3,13
07/24/2006,7:01:00,3,13.5
07/24/2006,8:01:00,3,13.5
07/24/2006,9:01:00,3,17
07/24/2006,10:01:00,3,22
07/24/2006,11:01:00,3,25.5
07/24/2006,12:01:00,3,25.5
07/24/2006,13:01:00,3,24
07/24/2006,14:01:00,3,25
07/24/2006,15:01:00,3,32
07/24/2006,16:01:00,3,28.5
07/24/2006,17:01:00,3,28.5
07/24/2006,18:01:00,3,28
07/24/2006,19:01:00,3,25
07/24/2006,20:01:00,3,21
07/24/2006,21:01:00,3,17
07/24/2006,22:01:00,3,14.5
07/24/2006,23:01:00,3,13
07/25/2006,0:01:00,3,12
07/25/2006,1:01:00,3,11.5
07/25/2006,2:01:00,3,11.5
07/25/2006,3:01:00,3,12
07/25/2006,4:01:00,3,12.5
07/25/2006,5:01:00,3,12.5
07/25/2006,6:01:00,3,12.5
07/25/2006,7:01:00,3,13
07/25/2006,8:01:00,3,15.5
07/25/2006,9:01:00,3,17
07/25/2006,10:01:00,3,22
07/25/2006,11:01:00,3,25.5
07/25/2006,12:01:00,3,26.5
07/25/2006,13:01:00,3,32
07/25/2006,14:01:00,3,35
07/25/2006,15:01:00,3,32.5
07/25/2006,16:01:00,3,28.5
